"","X","FOLIOVIV","FOLIOHOG","tam_loc","sexo_jefe","edad_jefe","educa_jefe","tot_integ","p12_64","p65mas","remesas","ing_cor","int0a12","int12a64","int65a98","depdemog","muj12a49","tot_per","ltot_per","p_esc3","p_esc5b","trab_sub","trab_ind","trab_s_pago","seg_alim2","seg_alim3","seg_alim_a","seg_pop","ss","jtrab_ind","ssjtrabind","con_remesas","viv_prop","viv_rent","tot_cuar","bao13","piso_fir","piso_rec","combustible","sin_refri","sin_vehi","sin_compu","sin_vidvd","sin_telef","sin_horno","factor","rururb","tamhogesc","ict","ictpc","finalMemb_rur"
"22946",22946,2160271902,2,4,1,38,3,3,3,0,0,14272.81,0,3,0,0,1,3,1.09861228866811,0,0,1,0,0,1,1,0,2,0,0,0,0,1,0,6,0,1,0,0,1,1,1,1,1,1,663,1,2.7272,4140.67589956,1518.92164108243,1
"22947",22947,2160271903,1,4,2,56,6,3,3,0,0,22423.61,0,3,0,0,0,3,1.09861228866811,0,1,3,0,0,0,0,0,3,0,0,0,0,1,0,4,1,1,0,0,0,1,1,1,1,1,663,1,2.6947,5000.63112595,1856.35722935763,1
"22948",22948,2160271904,1,4,1,64,3,4,4,0,0,53429.83,0,4,0,0,1,4,1.38629436111989,0,1,0,1,0,0,0,0,2,0,0,0,0,1,0,4,1,1,0,0,0,1,1,1,0,1,663,1,3.978,15017.09472809,3775.78499951986,1
"22949",22949,2160271905,1,4,1,45,6,6,6,0,0,19432.33,0,6,0,0,1,6,1.79175946922805,0,1,1,0,0,0,0,0,6,0,0,0,0,1,0,4,0,1,0,0,1,1,1,0,1,1,663,1,5.3894,4961.21952221,921.365814786433,2
"22950",22950,2160271906,1,4,2,30,6,4,1,0,0,9342.38,3,1,0,3,1,4,1.38629436111989,0,0,1,0,0,0,1,0,4,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,663,1,3.174,2590.21384092,816.75735378702,3
"22951",22951,2160427411,1,4,1,35,6,5,2,0,0,22707.58,3,2,0,1.5,1,5,1.6094379124341,0,1,1,1,0,0,0,0,4,0,0,0,0,0,0,2,0,1,0,1,0,1,1,0,1,1,915,1,4.1685,5895.50360133,1415.05867850066,3
"22952",22952,2160427412,1,4,1,42,3,3,3,0,0,17744.07,0,3,0,0,2,3,1.09861228866811,1,1,3,0,0,1,0,0,3,0,0,0,0,0,0,3,0,1,0,1,0,1,1,0,1,1,915,1,2.6947,4283.50150826,1590.23127185215,1
"22953",22953,2160427413,1,4,1,33,6,4,2,0,831.52,41730.27,2,2,0,1,1,4,1.38629436111989,0,0,2,0,0,0,0,0,4,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,1,1,915,1,3.4303,11758.48842797,3428.5394070402,3
"22954",22954,2160427414,1,4,1,21,8,3,2,0,0,30234.93,1,2,0,0.5,1,3,1.09861228866811,1,0,1,0,0,0,0,0,3,1,0,0,0,0,0,2,0,1,0,0,1,1,1,0,1,1,915,1,2.6921,7915.62540644,2940.9448038483,3
"22955",22955,2160427415,1,4,2,47,4,7,5,0,0,59437.25,2,5,0,0.4,2,7,1.94591014905531,0,0,4,1,2,0,0,0,5,1,1,1,0,0,0,5,1,1,0,0,0,1,1,0,1,1,915,1,5.8713,17345.305346,2955.08263008192,2
"22956",22956,2160427416,1,4,1,60,3,2,2,0,0,10038.32,0,2,0,0,0,2,0.693147180559945,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0,3,0,1,0,1,0,1,1,1,1,1,915,1,1.989,2299.35363062,1156.53224264454,5
"22957",22957,2160427417,1,4,1,36,4,5,2,0,0,17998.39,3,2,0,1.5,1,5,1.6094379124341,0,1,1,0,0,0,0,0,5,4,0,0,0,0,1,2,0,1,0,0,0,1,1,1,1,1,915,1,4.1685,5495.22399312,1319.03382346647,3
"22958",22958,2160427418,1,4,2,53,3,1,1,0,0,10259.59,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,3,1,1,0,0,0,1,1,1,1,1,915,1,1,2607.33381971,2607.33381971,5
"22959",22959,2160427419,1,4,1,37,4,6,3,0,0,42662.17,3,3,0,1,1,6,1.79175946922805,0,1,1,1,0,0,0,0,6,6,0,0,0,1,0,3,0,1,0,0,0,1,1,0,1,1,915,1,4.9418,11763.71182513,2381.24845706625,4
"22960",22960,2160427420,1,4,1,53,3,6,5,0,0,61551.02,1,5,0,0.2,1,6,1.79175946922805,0,0,3,2,0,0,0,0,5,5,1,0,0,1,0,5,1,1,0,0,0,1,1,1,1,1,915,1,5.6756,17551.10437039,3093.20247557791,2
"22961",22961,2160427501,1,4,1,34,8,5,2,0,0,24675.14,3,2,0,1.5,1,5,1.6094379124341,1,0,2,0,0,0,0,0,3,2,0,0,0,0,0,2,0,1,0,0,1,1,1,1,1,1,915,1,4.1685,6255.47549704,1501.41393715725,3
"22962",22962,2160427502,1,4,1,82,1,2,0,2,0,34845.49,0,0,2,0,0,2,0.693147180559945,0,1,0,2,0,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,1,1,1,1,1,1,915,1,1.989,2410.06425129,1212.1936909452,5
"22963",22963,2160427503,1,4,1,46,3,3,3,0,0,28519.36,0,3,0,0,2,3,1.09861228866811,0,1,2,0,0,0,0,0,3,2,0,0,0,1,0,4,0,1,0,0,0,1,1,0,1,1,915,1,2.6947,7762.10803983,2881.13806354325,1
"22964",22964,2160427504,1,4,1,23,6,4,2,0,0,22637.24,1,2,0,0.5,1,3,1.09861228866811,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,2,0,1,0,1,1,1,1,0,1,1,915,1,3.1064,6270.1568711,2019.14218101339,5
"22965",22965,2160427505,1,4,1,44,1,7,5,0,0,35660.57,2,5,0,0.4,4,7,1.94591014905531,0,0,2,0,0,0,0,0,7,1,0,0,0,1,0,3,0,1,0,1,0,1,1,0,1,1,915,1,5.615,10095.54184908,1798.78127321104,2
"22966",22966,2160427606,1,4,1,42,3,4,4,0,0,21452.41,0,4,0,0,2,4,1.38629436111989,0,1,3,0,0,0,0,0,4,1,0,0,0,1,0,4,0,1,0,1,1,1,1,1,1,1,915,1,3.4004,5522.65342784,1624.82467587343,1
"22967",22967,2160427607,1,4,2,60,1,3,3,0,0,13760.3,0,3,0,0,1,3,1.09861228866811,1,0,2,0,0,1,1,0,2,0,0,0,0,1,0,2,0,0,0,1,1,1,1,1,1,1,915,1,2.6947,3557.5741617,1320.84048751252,5
"22968",22968,2160427608,1,4,1,37,4,6,5,0,540.98,63472.35,1,5,0,0.2,2,6,1.79175946922805,0,0,4,0,0,1,1,1,6,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,915,1,5.098,18668.84366512,3662.79750198509,2
"22969",22969,2160427609,1,4,1,33,6,4,2,0,0,30285.47,2,2,0,1,1,4,1.38629436111989,1,1,1,0,0,0,0,0,4,4,0,0,0,1,0,3,0,1,0,0,0,1,1,0,1,1,915,1,3.4654,8034.24669104,2319.12970827033,4
"22970",22970,2160427610,1,4,1,77,1,5,4,1,0,20444.75,0,4,1,0.25,1,5,1.6094379124341,0,0,3,0,0,0,0,0,5,4,0,0,0,1,0,4,0,1,0,1,0,1,1,1,1,1,915,1,4.3949,5795.04794945,1319.35717523721,4
"22971",22971,2160427610,2,4,1,25,5,3,2,0,0,22402.16,1,2,0,0.5,1,3,1.09861228866811,0,0,1,0,0,0,0,0,2,1,0,0,0,1,0,4,0,1,0,1,1,1,1,1,1,1,915,1,2.6921,6421.05387395,2385.77540728428,5
"22972",22972,2160427721,1,4,1,34,4,5,2,0,0,42906.92,3,2,0,1.5,1,5,1.6094379124341,0,0,1,1,0,0,0,0,5,1,0,0,0,1,0,3,0,1,0,0,0,1,1,0,1,1,915,1,4.2036,12122.44445861,2884.58655880912,3
"22973",22973,2160427721,2,4,1,82,1,2,0,2,0,5302.47,0,0,2,0,0,2,0.693147180559945,0,0,1,1,1,0,0,0,2,0,1,0,0,1,0,3,0,1,0,0,1,1,1,1,1,1,915,1,1.989,1427.75159525,718.321063474108,5
"22974",22974,2160427722,1,4,1,64,3,4,4,0,0,27741.6,0,4,0,0,0,4,1.38629436111989,0,1,2,2,0,0,0,1,4,0,1,0,0,1,0,3,0,1,0,1,1,1,1,0,1,1,915,1,3.978,7140.27377206,1795.6892338009,1
"22975",22975,2160427723,1,4,1,34,3,8,4,0,0,26757.86,4,4,0,1,2,8,2.07944154167984,0,1,1,0,0,0,0,0,7,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,915,1,6.3857,7406.35983579,1160.67863128396,2
"22976",22976,2160427724,1,4,1,60,3,5,4,1,0,20145.38,0,4,1,0.25,2,5,1.6094379124341,1,0,1,1,0,0,0,0,5,0,0,0,0,1,0,3,0,1,0,1,1,1,1,0,1,1,915,1,4.4274,5405.405868,1221.67259971993,1
"22977",22977,2160427725,1,4,1,41,4,8,8,0,0,32375.32,0,8,0,0,5,8,2.07944154167984,0,1,5,1,0,0,0,0,6,3,0,0,0,1,0,5,0,0,1,0,0,1,1,0,1,1,915,1,6.8008,8182.52957578,1204.02458178156,2
"22978",22978,2160569001,1,4,2,59,3,8,6,0,0,29690.8,1,6,0,0.166666666666667,2,7,1.94591014905531,0,0,5,0,0,0,0,0,8,0,0,0,0,1,0,3,0,1,0,1,0,1,1,1,1,1,754,1,7.3732,8212.57533917,1114.70576400613,2
"22979",22979,2160569002,1,4,2,52,6,8,4,0,0,44287.96,4,4,0,1,2,8,2.07944154167984,0,1,2,2,2,0,0,0,7,2,1,0,0,1,0,3,0,1,0,0,1,1,1,1,1,1,754,1,6.8255,12837.21926954,1881.62695326936,2
"22980",22980,2160569003,1,4,1,33,4,1,1,0,0,32961.01,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,4,1,1,0,0,0,1,1,1,1,0,754,1,1,7944.22559152,7944.22559152,5
"22981",22981,2160569005,1,4,2,70,4,1,0,1,0,6438.01,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,2,0,1,0,0,1,0,1,1,1,1,754,1,1,1326.92048199,1326.92048199,5
"22982",22982,2160569206,1,4,2,37,4,4,4,0,0,38292.71,0,4,0,0,2,4,1.38629436111989,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,3,0,1,0,1,0,1,1,0,1,1,754,1,3.4004,10312.48779664,3033.43377150923,1
"22983",22983,2160569207,1,4,2,34,3,3,3,0,0,18430.28,0,3,0,0,3,3,1.09861228866811,0,0,3,0,0,0,0,0,3,0,0,0,0,1,0,2,0,1,0,0,0,1,1,1,1,1,754,1,2.4384,4605.1787308,1889.19665797244,1
"22984",22984,2160569208,1,4,1,74,1,5,3,2,0,14228.75,0,3,2,0.666666666666667,1,5,1.6094379124341,1,0,0,2,0,0,0,0,4,0,0,0,0,1,0,3,0,0,0,1,0,1,1,1,1,1,754,1,4.3949,4033.95337059,918.643944251291,1
"22985",22985,2160569209,1,4,1,69,1,6,3,1,0,21810.24,2,3,1,1,1,6,1.79175946922805,1,1,2,2,1,0,0,0,6,0,1,0,0,1,0,4,1,1,0,1,1,1,1,1,1,1,754,1,5.3842,5486.81342381,1019.87252030199,2
"22986",22986,2160569210,1,4,1,62,3,3,3,0,0,10183.74,0,3,0,0,0,3,1.09861228866811,0,0,0,1,0,0,0,0,3,0,1,0,0,1,0,5,1,1,0,0,0,1,1,1,1,1,754,1,2.6947,2119.60363511,787.211316699447,1
"22987",22987,2160569211,1,4,2,71,1,4,3,1,0,32915.83,0,3,1,0.333333333333333,1,4,1.38629436111989,0,0,2,1,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,1,0,1,1,1,1,1,754,1,3.6892,9132.46452971,2476.18826024883,1
"22988",22988,2160569212,1,4,1,51,3,4,4,0,0,9307.25,0,4,0,0,3,4,1.38629436111989,0,1,2,1,2,0,0,0,4,0,1,0,0,1,0,4,0,1,0,1,0,1,0,1,1,1,754,1,3.978,2017.15615018,507.826583755656,1
"22989",22989,2160569213,1,4,1,59,3,5,5,0,0,41321.72,0,5,0,0,1,5,1.6094379124341,0,0,2,1,0,0,0,0,4,0,1,0,0,1,0,4,0,0,0,1,1,1,1,1,1,1,754,1,4.6837,11279.76587607,2409.08887761172,1
"22990",22990,2160569214,1,4,2,25,6,3,1,0,2983.42,5792.29,2,1,0,2,1,3,1.09861228866811,0,0,0,1,0,0,0,0,3,0,1,0,1,0,0,3,0,1,0,1,0,1,1,1,1,1,754,1,2.4007,938.33159585,391.440952992877,3
"22991",22991,2160569215,1,4,1,47,4,2,2,0,0,10523.38,0,2,0,0,1,2,0.693147180559945,0,0,0,1,0,0,0,0,2,0,1,0,0,1,0,3,0,1,0,1,0,1,1,1,1,0,754,1,1.989,2173.24371499,1093.1285646003,5
"22992",22992,2160569816,1,4,2,41,3,3,3,0,0,14588.65,0,3,0,0,2,3,1.09861228866811,0,1,0,1,0,0,0,0,2,0,1,0,0,1,0,3,0,1,0,1,1,1,1,1,1,1,754,1,2.6947,3770.58808534,1399.88970398931,1
"22993",22993,2160569818,1,4,1,67,3,2,0,2,0,9978.66,0,0,2,0,0,2,0.693147180559945,0,1,0,1,0,0,0,0,2,0,1,0,0,1,0,4,0,1,0,1,1,1,1,1,1,1,754,1,1.989,1979.83668336,995.890237988939,5
"22994",22994,2160569819,1,4,2,96,1,4,3,1,0,17648.82,0,3,1,0.333333333333333,1,4,1.38629436111989,0,0,1,2,0,0,0,0,3,0,0,0,0,1,0,5,0,1,0,1,0,0,1,1,1,1,754,1,3.978,4561.8427102,1147.51651840121,1
"22995",22995,2160569820,1,4,1,39,3,4,4,0,0,9361.44,0,4,0,0,3,4,1.38629436111989,0,1,1,2,0,0,0,0,4,0,1,0,0,0,0,3,0,0,0,1,1,1,1,1,1,1,754,1,3.7217,2132.65267787,573.763166797431,1
"22996",22996,2160569921,1,4,1,49,4,3,3,0,0,15265.47,0,3,0,0,0,3,1.09861228866811,1,0,2,1,2,0,0,0,2,0,1,0,0,1,0,5,1,1,0,0,0,0,1,1,1,1,754,1,2.6947,3565.08850351,1323.62905091847,1
"22997",22997,2160569922,1,4,2,81,1,1,0,1,2934.78,16183.89,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,3,0,1,0,0,0,1,1,1,1,1,754,1,1,2279.99248939,2279.99248939,5
"22998",22998,2160569923,1,4,1,60,3,8,4,0,0,12571.47,4,4,0,1,3,8,2.07944154167984,0,0,3,1,2,0,0,0,8,0,1,0,0,1,0,5,0,1,0,1,0,0,1,1,0,1,754,1,6.8255,3163.35108366,464.314201693649,2
"22999",22999,2160569924,1,4,1,44,3,3,3,0,0,15789.8,0,3,0,0,1,3,1.09861228866811,1,0,3,0,0,0,0,0,3,0,0,0,0,1,0,4,0,1,0,1,1,0,1,1,1,1,754,1,2.6947,3709.0622304,1377.05753159906,1
"23000",23000,2160569925,1,4,1,48,3,7,5,0,0,24509.87,2,5,0,0.4,2,7,1.94591014905531,0,0,4,1,0,0,0,0,6,0,0,0,0,1,0,4,0,1,0,1,1,1,1,0,1,1,754,1,5.8336,6977.71376711,1196.95340220618,2
"23001",23001,2160884311,1,4,1,40,3,3,2,0,0,9975.14,1,2,0,0.5,1,3,1.09861228866811,0,0,0,2,0,0,0,0,3,0,1,0,0,0,0,2,0,1,0,0,0,1,1,0,1,1,891,1,2.7272,2435.33274152,893.612474889997,3
"23002",23002,2160884312,1,4,2,69,3,7,6,1,5869.56,26837.8,0,6,1,0.166666666666667,3,7,1.94591014905531,0,0,1,4,1,0,0,0,5,0,1,0,1,1,0,5,0,1,0,0,1,1,1,1,1,1,891,1,6.3839,6813.88389824,1068.19777851157,2
"23003",23003,2160884314,1,4,1,63,3,2,1,1,0,3902.57,0,1,1,1,0,2,0.693147180559945,0,1,0,2,0,1,0,1,2,0,1,0,0,1,0,2,0,1,0,1,1,1,1,1,1,1,891,1,1.989,792.62950346,399.003772478632,5
"23004",23004,2160884320,1,4,1,30,6,5,2,0,0,22556.14,3,2,0,1.5,1,5,1.6094379124341,0,1,1,0,0,0,0,0,5,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,891,1,4.1685,5945.83207139,1427.13219896606,3
"23005",23005,2160884321,1,4,1,64,4,1,1,0,0,9339.91,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,1,1,1,1,1,891,1,1,1027.06104472,1027.06104472,5
"23006",23006,2160884322,1,4,1,39,4,5,5,0,0,13882.35,0,5,0,0,1,5,1.6094379124341,0,0,5,0,3,1,1,1,0,0,0,0,0,1,0,5,0,0,1,1,1,0,1,1,1,1,891,1,4.3949,3580.37832786,815.439083451273,4
"23007",23007,2160884323,1,4,1,37,3,4,4,0,0,26628.96,0,4,0,0,2,4,1.38629436111989,0,1,1,1,0,0,0,0,4,4,0,0,0,1,0,3,0,1,0,0,1,1,1,1,1,1,891,1,3.4004,6965.43489473,2049.12224877367,4
"23008",23008,2160884324,1,4,1,27,10,3,2,0,0,20421.16,1,2,0,0.5,1,3,1.09861228866811,0,0,1,1,0,0,0,0,3,0,0,0,0,0,1,5,1,0,1,0,0,1,1,0,1,0,891,1,2.6921,5873.91057458,2182.53507469262,1
"23009",23009,2160884415,1,4,1,76,6,6,2,3,0,35351.06,1,2,3,2,2,6,1.79175946922805,0,1,2,1,1,0,0,0,6,2,1,0,0,1,0,4,0,0,1,1,0,0,1,1,0,1,891,1,5.7107,8161.89664483,1430.05364400686,2
"23010",23010,2160884416,1,4,1,42,8,6,4,0,0,30620.24,2,4,0,0.5,2,6,1.79175946922805,1,0,1,0,0,0,0,0,4,5,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,1,891,1,5.0954,8090.2063165,1588.55079414766,4
"23011",23011,2160884417,1,4,1,40,6,4,3,0,0,19954.29,1,3,0,0.333333333333333,1,4,1.38629436111989,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,2,0,1,0,0,0,1,1,1,1,1,891,1,3.4329,4946.66430205,1441.66657987416,3
"23012",23012,2160884418,1,4,1,32,8,4,2,0,0,32020.56,2,2,0,1,1,4,1.38629436111989,0,1,2,0,1,0,0,0,0,4,0,0,0,1,0,3,1,0,1,0,0,0,1,0,1,0,891,1,3.4303,8126.13582587,2369.63709467685,4
"23013",23013,2160884501,1,4,1,45,6,4,4,0,0,37727.93,0,4,0,0,2,4,1.38629436111989,0,1,1,0,0,0,0,0,0,3,0,0,0,1,0,6,0,1,0,0,0,0,1,1,1,0,891,1,3.6892,9096.51313598,2466.44322237341,4
"23014",23014,2160884502,1,4,1,36,5,7,5,0,0,15532.66,2,5,0,0.4,3,7,1.94591014905531,0,1,1,2,1,0,0,0,7,2,1,0,0,1,0,6,0,1,0,0,0,0,1,1,1,1,891,1,5.5123,4137.15231739,751.349639422745,2
"23015",23015,2160884503,1,4,2,56,4,7,4,0,0,19492.42,3,4,0,0.75,2,7,1.94591014905531,0,1,2,0,0,0,0,0,7,0,0,0,0,1,0,4,0,1,0,1,1,1,1,1,1,1,891,1,5.8336,5194.90543555,891.343087553141,2
"23016",23016,2160884607,1,4,1,68,5,4,1,1,0,32573.35,2,1,1,3,1,4,1.38629436111989,0,0,0,2,0,0,0,0,3,1,1,1,0,1,0,3,1,1,0,0,0,0,1,1,0,1,891,1,3.4654,9617.35245476,2775.96175182086,3
"23017",23017,2160884608,1,4,1,25,4,4,2,0,0,11659.56,2,2,0,1,1,4,1.38629436111989,1,0,1,0,0,0,0,1,4,0,0,0,0,0,0,4,0,1,0,0,1,1,1,1,1,1,891,1,3.4303,2955.60092469,862.324352007113,3
"23018",23018,2160884609,1,4,2,34,1,2,1,0,0,20387.98,1,1,0,1,1,2,0.693147180559945,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,3,0,1,0,0,1,1,1,0,1,1,891,1,1.7327,4396.61275545,2537.85736448895,5
"23019",23019,2160939006,1,4,1,55,3,8,6,0,0,21043.06,2,6,0,0.333333333333333,2,8,2.07944154167984,1,0,5,1,4,0,0,0,8,0,1,0,0,1,0,5,0,1,0,1,0,0,1,1,1,1,872,1,7.4083,5627.57483006,760.496082780125,2
"23020",23020,2160939007,1,4,2,56,1,5,5,0,0,17204.17,0,5,0,0,1,5,1.6094379124341,0,0,4,1,2,0,0,0,4,0,1,0,0,1,0,3,1,1,0,1,1,0,1,0,1,1,872,1,4.3949,4428.46173585,1008.40898219527,1
"23021",23021,2160939008,1,4,1,52,1,4,3,0,0,13164.16,1,3,0,0.333333333333333,2,4,1.38629436111989,0,1,2,0,1,0,0,0,3,0,0,0,0,1,0,3,0,0,0,1,1,1,1,1,1,1,872,1,3.4329,3575.60599967,1042.27880208279,1
"23022",23022,2160939009,1,4,1,60,3,8,5,0,0,30243.49,3,5,0,0.6,2,8,2.07944154167984,0,1,4,1,4,0,0,0,8,0,1,0,0,1,0,3,0,1,0,1,0,0,1,1,1,1,872,1,6.8632,8600.60601891,1254.00239231117,2
"23023",23023,2160939010,1,4,1,30,6,3,2,0,0,18476.12,1,2,0,0.5,1,3,1.09861228866811,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,2,0,1,0,1,0,1,1,1,1,1,872,1,2.6921,5132.69555089,1907.2053976041,3
"23024",23024,2160939701,1,4,2,85,1,1,0,1,0,8450.9,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,1,1,1,1,1,872,1,1,1952.75459394,1952.75459394,5
"23025",23025,2160939703,1,4,2,38,6,6,2,0,0,15686.82,4,2,0,2,1,6,1.79175946922805,0,0,1,1,0,0,0,0,6,0,1,0,0,0,0,2,0,1,0,1,1,1,1,1,1,1,872,1,4.9067,4288.30578347,874.765623223348,3
"23026",23026,2160939704,1,4,1,75,3,4,3,1,0,9757.34,0,3,1,0.333333333333333,0,4,1.38629436111989,1,0,1,2,1,0,0,0,4,0,0,0,0,0,0,3,0,1,0,1,0,1,1,1,1,0,872,1,3.978,1954.38403121,492.046765010055,1
"23027",23027,2160939705,1,4,2,72,3,1,0,1,0,9597.04,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,4,0,1,0,1,0,1,1,1,0,1,872,1,1,1880.44683435,1880.44683435,5
"23028",23028,2160939721,1,4,1,41,5,8,6,0,0,24067.51,2,6,0,0.333333333333333,3,8,2.07944154167984,0,0,2,1,1,0,0,0,4,0,1,0,0,1,0,4,0,1,0,1,1,0,1,0,1,1,872,1,6.5419,6417.93181907,981.897265178312,2
"23029",23029,2160939722,1,4,1,49,3,7,6,0,0,25735.77,0,6,0,0,3,6,1.79175946922805,0,1,2,0,0,0,0,0,7,0,0,0,0,1,0,3,0,1,0,1,0,0,1,1,1,1,872,1,6.125,6553.90187193,1070.86153011102,2
"23030",23030,2160939723,1,4,2,46,1,5,4,0,0,22909.98,1,4,0,0.25,2,5,1.6094379124341,0,0,1,2,0,0,0,0,4,0,1,0,0,1,0,2,0,0,0,1,1,1,1,0,0,1,872,1,4.4274,6424.10336431,1451.76192896734,1
"23031",23031,2160939724,1,4,1,36,4,7,3,0,0,14803.25,3,3,0,1,1,6,1.79175946922805,0,0,1,1,1,0,0,0,6,0,1,0,0,1,0,3,0,0,1,1,1,1,1,0,1,1,872,1,5.5773,3616.57961815,649.267014173525,3
"23032",23032,2160939816,1,4,1,42,4,6,5,0,0,27965.96,1,5,0,0.2,2,6,1.79175946922805,0,1,3,2,3,0,0,0,6,0,1,0,0,0,0,4,0,1,0,1,0,0,1,1,1,1,872,1,4.8443,7769.9302583,1604.72608184877,2
"23033",23033,2160939817,1,4,1,36,6,6,3,0,0,13493.98,3,3,0,1,1,6,1.79175946922805,0,1,2,1,1,0,0,1,6,0,0,0,0,1,0,3,0,1,0,1,0,1,1,0,1,1,872,1,4.8742,3205.11038533,658.361287048131,3
"23034",23034,2160939818,1,4,1,42,6,8,3,1,0,18931.89,4,3,1,1.66666666666667,1,8,2.07944154167984,0,1,1,2,1,0,0,0,8,0,1,0,0,1,0,2,0,0,0,1,0,1,1,1,1,1,872,1,6.5718,5217.76416707,794.810549175264,2
"23035",23035,2160939819,1,4,1,81,1,2,0,2,0,19852.11,0,0,2,0,0,2,0.693147180559945,0,1,0,1,0,1,0,0,0,2,1,0,0,1,0,4,0,0,0,1,1,0,1,1,1,1,872,1,1.989,4656.66538892,2341.70658065359,5
"23036",23036,2160939820,1,4,2,32,6,4,2,0,0,10987.5,2,2,0,1,1,4,1.38629436111989,1,0,1,1,1,1,0,0,4,0,0,0,0,0,0,4,0,1,0,1,1,1,1,1,1,1,872,1,3.4303,2219.63296846,647.775199970848,3
"23037",23037,2160939911,1,4,1,43,3,4,2,0,0,17353.42,2,2,0,1,1,4,1.38629436111989,0,0,2,0,0,0,0,0,4,0,0,0,0,1,0,2,0,0,0,1,1,1,1,1,1,1,872,1,3.4654,4634.83618377,1338.17209666128,3
"23038",23038,2160939912,1,4,1,49,3,1,1,0,0,7834.98,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2,0,1,0,1,1,1,1,1,1,1,872,1,1,1768.08556345,1768.08556345,5
"23039",23039,2160939913,1,4,1,49,3,5,5,0,0,10364.52,0,5,0,0,2,5,1.6094379124341,1,0,1,2,0,0,0,0,5,0,1,0,0,1,0,4,0,1,0,1,0,1,1,0,1,1,872,1,4.3949,2512.38083216,572.430711087852,1
"23040",23040,2160939914,1,4,1,35,6,5,2,0,0,12914.4,3,2,0,1.5,1,5,1.6094379124341,1,0,0,1,0,0,0,0,5,0,1,0,0,1,0,3,1,1,0,1,0,0,1,0,1,1,872,1,4.1685,3286.96080505,789.28374836272,3
"23041",23041,2160939915,1,4,1,49,3,13,9,0,0,44213.05,4,9,0,0.444444444444444,3,13,2.56494935746154,0,1,6,1,0,0,0,0,12,0,0,0,0,1,0,3,0,1,0,1,0,1,1,1,1,1,872,1,11.2555,12328.39638822,1096.2331205384,2
"23042",23042,2160964206,1,4,2,61,4,6,4,1,0,39807.67,1,4,1,0.5,1,6,1.79175946922805,1,0,3,1,0,0,0,0,3,1,1,1,0,1,0,4,0,1,0,0,1,1,1,1,0,1,820,1,5.7107,9707.23446682,1700.65756681668,1
"23043",23043,2160964208,1,4,1,54,4,11,5,0,0,55929.34,6,5,0,1.2,3,11,2.39789527279837,0,1,4,0,0,0,0,0,6,1,0,0,0,1,0,3,0,1,0,0,1,1,1,1,1,1,820,1,9.2964,15599.96103715,1678.95717021105,2
"23044",23044,2160964209,1,4,2,39,8,4,3,0,0,22848.45,1,3,0,0.333333333333333,2,4,1.38629436111989,0,0,1,0,0,1,0,1,4,4,0,0,0,1,0,5,1,0,1,0,0,1,1,0,1,0,820,1,3.1441,5227.04295409,1663.17453455361,4
"23045",23045,2160964216,1,4,1,52,1,2,2,0,0,10411.52,0,2,0,0,0,2,0.693147180559945,1,0,1,0,0,0,1,1,2,0,0,0,0,1,0,4,1,1,0,0,0,1,1,1,1,1,820,1,1.989,2202.17010765,1107.67174844143,5
"23046",23046,2160964217,1,4,1,33,4,7,2,1,0,36442.31,4,2,1,2.5,1,7,1.94591014905531,0,1,1,1,0,0,0,0,7,0,0,0,0,1,0,5,0,1,0,0,0,0,1,1,1,1,820,1,5.9012,9966.20397717,1689.67416409713,2
"23047",23047,2160964218,1,4,1,47,4,7,6,0,0,39425.89,1,6,0,0.166666666666667,2,7,1.94591014905531,0,1,5,0,1,1,0,1,6,1,0,0,0,1,0,4,1,0,1,0,1,0,1,0,0,1,820,1,6.3813,8644.76134313,1355.5455225628,2
